URL,Date,Tweet,ID,Replies,Retweets,Likes,Quotes,Conv. ID,Language,Links,Media,Retweeted Tweet,Bookmarks,Username
https://twitter.com/MariokoAji/status/1659977316049784832,2023-05-20 17:40:07+00:00,"@msaid_didu Itulah kenapa harus Ganjar, biar kadruner otak mengsle kena jantungan..😂🤣👎",1.65998E+18,0,0,0,0,1.65977E+18,in,,,,0,MariokoAji
https://twitter.com/HiburanMid27867/status/1659977112705695744,2023-05-20 17:39:19+00:00,"Kalau cuma jumlah relawan yang di klaim sama gerindra sih gak heran??? Dulu belum tanding aja udah nuduh curang 🤣🤣🤣🤣

Gibran
Gerindra
Anies
Ganjar
Prabowo",1.65998E+18,0,0,0,0,1.65998E+18,in,,,,0,HiburanMid27867
https://twitter.com/jafargusman1/status/1659977082729013248,2023-05-20 17:39:12+00:00,"Semakin membeludak dukungan untuk Ganjar Pranowo
#GanjarCapres https://t.co/lsd4ffwZAC",1.65998E+18,1,0,0,1,1.65998E+18,in,,https://pbs.twimg.com/media/FwlsWXOakAAr8E-?format=jpg&name=orig,,0,jafargusman1
https://twitter.com/bolangwebberII/status/1659977063280025600,2023-05-20 17:39:07+00:00,"@RD_4WR1212 @PetrusVallon jgn suka ngatain kadrun nape om, nih ganjar lagi diyaman loh🤣
masa narasinye  itu mulu padahal paling NKRI,selow aja pada akhirnya semua memdadak yaman koq https://t.co/f864QARfBW",1.65998E+18,0,0,0,0,1.65947E+18,in,,,,0,bolangwebberII
https://twitter.com/KiyaiNusantara/status/1659976979033227266,2023-05-20 17:38:47+00:00,"@HelmiFelis_ Tema surveynya ""apakah ganjar pintar?"" tapi sampelnya  yg ditanya ibu-ibu yg nggak pernah sekolah di jawa tengah",1.65998E+18,0,0,0,0,1.65951E+18,in,,,,0,KiyaiNusantara
https://twitter.com/Grosir__sepatu/status/1659976856991584258,2023-05-20 17:38:18+00:00,"@KompasTV Tak kiro ngomong Karo Ganjar
Dagelan tiktok",1.65998E+18,0,0,0,0,1.65994E+18,in,,,,0,Grosir__sepatu
https://twitter.com/irfanov2/status/1659976748564635649,2023-05-20 17:37:52+00:00,"@tvOneNews Hahaha,,,Ganjar was right",1.65998E+18,0,0,0,0,1.65986E+18,nl,,,,0,irfanov2
https://twitter.com/NOTASLIMBOY/status/1659976515478757376,2023-05-20 17:36:56+00:00,Jadinya Jokowi ke Ganjar atau Prabowo sih...,1.65998E+18,9,1,7,0,1.65998E+18,in,,,,0,NOTASLIMBOY
https://twitter.com/jafargusman1/status/1659976488513585152,2023-05-20 17:36:50+00:00,"Dukungan untuk Ganjar Pranowo semakin maksimal ❤️
#GanjarCapres https://t.co/Cz5OrN7KWn",1.65998E+18,1,0,1,1,1.65998E+18,in,,https://pbs.twimg.com/media/FwlrzKhakAA5sr0?format=jpg&name=orig,,0,jafargusman1
https://twitter.com/Asuhan1nfinitE/status/1659976326143692801,2023-05-20 17:36:11+00:00,Si Ganjar besok kan mau lari pagi di sana. https://t.co/GFWTn0HE8P,1.65998E+18,0,0,0,0,1.65998E+18,in,,,,0,Asuhan1nfinitE
https://twitter.com/rizwantos/status/1659976290106245121,2023-05-20 17:36:03+00:00,"@KakekHalal Lihat Ganjar inget Provinsi termiskin di pulau Jawa, inget UMR terendah di Pulau Jawa!!!",1.65998E+18,0,0,10,0,1.65994E+18,in,,,,0,rizwantos
https://twitter.com/masyogua/status/1659976258007216128,2023-05-20 17:35:55+00:00,"@Ganjaran_app Gagah dan berkharisma, sukses untuk pak ganjar",1.65998E+18,0,0,0,0,1.6599E+18,in,,,,0,masyogua
https://twitter.com/nats_casual/status/1659976038968074242,2023-05-20 17:35:03+00:00,"@RagilSemar Charta Politika juga tuh , udh kyk minum obat , rilis surepay nya , dan pasti ganjar !!!!",1.65998E+18,0,0,1,0,1.65971E+18,in,,,,0,nats_casual
https://twitter.com/JuliusZega2/status/1659975830678945793,2023-05-20 17:34:13+00:00,@ganjarpranowo @PDI_Perjuangan Hidup Pak Ganjar. 1 peci 1 putaran,1.65998E+18,0,0,0,0,1.65989E+18,in,,,,0,JuliusZega2
https://twitter.com/rifkis990/status/1659975786617790464,2023-05-20 17:34:03+00:00,"@KompasTV Ganjar petugas partai PDIP
Prabowo dari gerindra
Anis katanya petugas Rakyat,tpi ko mau  ya di suruh buat kampanye Nasdem,pks dan demokrat",1.65998E+18,0,0,0,0,1.65989E+18,in,,,,0,rifkis990
