URL,Date,Tweet,ID,Replies,Retweets,Likes,Quotes,Conv. ID,Language,Links,Media,Retweeted Tweet,Bookmarks,Username
https://twitter.com/kompasmuda/status/1659889370256613376,2023-05-20 11:50:39+00:00,"Masyarakat yang tergabung dalam Nyi Mega (Nyawiji Menangke Ganjar) gelar kenduri untuk memperingati Hari Kebangkitan Nasional sekaligus menyuarakan dukungan mereka terhadap calon presiden Ganjar Pranowo. #Nusantara #AdadiKompas

https://t.co/XMW3eBl8Ei",1659889370256613376,0,0,0,0,1659889370256613376,in,https://www.kompas.id/baca/foto/2023/05/20/nyi-mega-gelar-kenduri-untuk-dukung-ganjar-pranowo-sebagai-calon-presiden?utm_source=medsos_twitter_kompasmuda&utm_medium=link&utm_campaign=medsos_nusantara_auto,,,0,kompasmuda
https://twitter.com/MbBolot/status/1659887248664584192,2023-05-20 11:42:13+00:00,"Lingkaran Survei Indonesia (LSI) mengungkapkan karater pemilih dari masing-masing bakal calon presiden Ganjar Pranowo yang akan bertarung pada Pemilhan Presiden (Pilpres) 2024.

#MEnangkanGAnjar #GenerasiGotongRoyong #sahabatganjar #ganjarpranowo #ganjar https://t.co/e1Ct76lMZh",1659887248664584192,0,1,2,0,1659887248664584192,in,,https://pbs.twimg.com/media/FwkapYDacAEN7s4?format=jpg&name=orig,,0,MbBolot
https://twitter.com/BujangeGR/status/1659887141097463810,2023-05-20 11:41:48+00:00,"Lingkaran Survei Indonesia (LSI) mengungkapkan karater pemilih dari masing-masing bakal calon presiden Ganjar Pranowo yang akan bertarung pada Pemilhan Presiden (Pilpres) 2024.

#MEnangkanGAnjar #GenerasiGotongRoyong #sahabatganjar #ganjarpranowo #ganjar https://t.co/zcM26CX3RE",1659887141097463810,0,0,2,1,1659887141097463810,in,,https://pbs.twimg.com/media/Fwkai2ZagAAls92?format=jpg&name=orig,,1,BujangeGR
https://twitter.com/plat___AG/status/1659886441470783493,2023-05-20 11:39:01+00:00,"Melihat apa yang disampaikan oleh Presiden Jokowi soal kriteria pemimpin masa depan saat penutupan acara Musyawarah Rakyat relawan Jokowi Minggu lalu..banyak yg menyimpulkan bahwa duet Ganjar Pranowo - Moeldoko merupakan calon pemimpin yg direstuinya..

#MoeldokoPenjagaNKRI https://t.co/9XRB3tsuAD",1659886441470783493,1,19,22,1,1659886441470783493,in,,,,0,plat___AG
https://twitter.com/ginnagin44/status/1659885847498616832,2023-05-20 11:36:39+00:00,"@Waudira Dinanti dan di idolakan Warga Palembang Ganjar Pranowo Calon Presiden 2024

#WongKitoUntukGanjar",1659885847498616832,0,0,0,0,1659854069249486853,in,,,,0,ginnagin44
https://twitter.com/indozonemedia/status/1659885315597938690,2023-05-20 11:34:33+00:00,"Bakal calon presiden (Bacapres) dari PDIP, Ganjar Pranowo, menyambangi kota Palembang.
https://t.co/d7A9XhXEvN",1659885315597938690,0,0,2,0,1659885315597938690,in,https://www.indozone.id/news/d5s036W/ganjar-disambut-meriah-sultan-sultan-hingga-tokoh-agama-saat-di-palembang,,,0,indozonemedia
https://twitter.com/Hanadiaa_/status/1659885185750663169,2023-05-20 11:34:02+00:00,"Calon Presiden 2024 Idola Masyarakat Palembang Ganjar Pranowo 👍

#WongKitoUntukGanjar",1659885185750663169,0,0,0,0,1659885185750663169,in,,,,0,Hanadiaa_
https://twitter.com/KarimMaseh/status/1659882937867993088,2023-05-20 11:25:06+00:00,"Rakyat tidak ragu pilih ganjar calon presiden RI 2024
#GanjarCapres https://t.co/KzNSgfGHNr",1659882937867993088,0,0,0,0,1659882937867993088,in,,https://pbs.twimg.com/media/FwkWuvUagAIokir?format=jpg&name=orig,,0,KarimMaseh
https://twitter.com/PDI_Perjuangan/status/1659881993038069760,2023-05-20 11:21:20+00:00,"Ganjar Pranowo Hadiri Konsolidasi Akbar Pemenangan Pemilu 2024

Bakal Calon Presiden (bacapres) dari PDI Perjuangan Ganjar Pranowo menghadiri konsolidasi pemenangan Pileg dan Pilpres yang berlangsung di Gor Ranau Kompleks Jakabaring Sport City (JSC) Palembang, Sumatera Selatan (Sumsel)

Giri Ramanda Ajak Para Kader Dukung Penuh Langkah Menangkan Ganjar Pranowo

Di hadapan ribuan kader, Ketua DPD PDI Perjuangan Sumsel Giri Ramanda Kiemas meminta kepada seluruh anggotanya untuk dapat memenangkan Pilpres dan membawa Ganjar menjadi Presiden.

Sambut Ganjar Pranowo, PDI Perjuangan Sumsel Bertekad Menangkan Ganjar Pranowo

Wakil Sekretaris DPD PDI Perjuangan Sumsel Julius Alev Yadhie melontarkan ucapan yang sama. Ia meminta seluruh kader merapatkan barisan agar Ganjar dapat meraih kemenangan begitu juga dengan PDI Perjuangan.

#PDIPerjuangan
#50tahunPDIP
#bangunlahjiwadanbadannya
#SolidBergerak
#MEnangkanGAnjar",1659881993038069760,0,5,11,0,1659881993038069760,in,,https://pbs.twimg.com/media/FwkVNIlaEAAgM-5?format=jpg&name=orig,,0,PDI_Perjuangan
https://twitter.com/Tamwa_12/status/1659880606665424897,2023-05-20 11:15:50+00:00,"@Waudira Keren pak ganjar calon presiden kita sangat aktif yah ikut acara2 seperti ini
#WongKitoUntukGanjar https://t.co/diAlMeVdzq",1659880606665424897,0,0,0,0,1659854069249486853,in,,https://pbs.twimg.com/media/FwkUnTJaUAE7xHO?format=jpg&name=orig,,0,Tamwa_12
